OrderID,ProductName,Discount,Sales,Profit,Quantity,SubCategory
AZ-2012-8708707,"FUR-Harbour Creations Steel Folding Chair, Adjustable",0.5,$151.00,-$48.00,3,Chairs
BN-2012-5839370,"FUR-Lesro Round Table, Fully Assembled",0.6,"$1,451.00",-$363.00,8,Tables
AZ-2012-5084110,"OFS-Wilson Jones Index Tab, Recycled",0,$41.00,$11.00,6,Binders
BN-2012-5839370,"OFS-Acco 3-Hole Punch, Economy",0,$211.00,$40.00,7,Binders
BN-2012-2002829,"TECH-Apple Signal Booster, with Caller ID",0.4,$410.00,-$212.00,5,Phones
AZ-2012-2484319,"OFS-Boston Pencil Sharpener, Easy-Erase",0,$91.00,$14.00,3,Art
AZ-2012-6415862,"OFS-Stanley Markers, Water Color",0,$152.00,$50.00,6,Art
AZ-2012-6415862,"OFS-Acco Hole Reinforcements, Economy",0,$7.00,$1.00,1,Binders
AZ-2012-6415862,"OFS-Acme Ruler, Steel",0,$97.00,$29.00,6,Supplies
AZ-2012-6415862,"TECH-Motorola Office Telephone, VoIP",0,$503.00,$221.00,7,Phones
BN-2012-4743725,"FUR-Safco 3-Shelf Cabinet, Metal",0.1,$454.00,$126.00,3,Bookcases
BN-2012-4743725,"OFS-Eldon File Cart, Blue",0.1,$571.00,-$51.00,5,Storage
BN-2012-4743725,"TECH-Epson Phone, Red",0.15,$332.00,$0.00,5,Machines
BN-2012-2518172,"TECH-StarTech Card Printer, Wireless",0.4,$294.00,-$64.00,3,Machines
AZ-2012-5632093,"OFS-Sanford Markers, Water Color",0,$132.00,$12.00,5,Art
AZ-2012-5632093,"OFS-Kraft Business Envelopes, Recycled",0,$91.00,$27.00,6,Envelopes
AZ-2012-4458558,"OFS-Wilson Jones Binder Covers, Clear",0,$32.00,$8.00,3,Binders
AZ-2012-3008162,"OFS-Enermax Message Books, Multicolor",0,$215.00,$11.00,9,Paper
AZ-2012-6238242,"FUR-Office Star Chairmat, Set of Two",0,$68.00,$30.00,1,Chairs
AZ-2012-6238242,"OFS-Ibico Binding Machine, Recycled",0,$362.00,$65.00,7,Binders
AZ-2012-6238242,"OFS-Cameo Interoffice Envelope, Recycled",0,$231.00,$97.00,5,Envelopes
AZ-2012-6238242,"TECH-Hewlett Ink, Digital",0,$297.00,$133.00,2,Copiers
AZ-2012-9961341,"OFS-Avery Binder, Durable",0,$43.00,$2.00,3,Binders
BN-2012-285450,"OFS-Sanford Canvas, Blue",0,$303.00,$88.00,6,Art
BN-2012-285450,"OFS-Acco Index Tab, Durable",0,$18.00,$4.00,2,Binders
AZ-2012-1940547,"OFS-Cardinal Hole Reinforcements, Durable",0,$14.00,$3.00,2,Binders
AZ-2012-9024029,"OFS-Binney & Smith Pencil Sharpener, Fluorescent",0,$27.00,$1.00,1,Art
AZ-2012-2380607,"OFS-Accos Thumb Tacks, Assorted Sizes",0,$33.00,$2.00,3,Fasteners
AZ-2012-2380607,"OFS-Stockwell Push Pins, Assorted Sizes",0,$35.00,$12.00,3,Fasteners
AZ-2012-2380607,"OFS-Smead Trays, Blue",0.1,$218.00,$7.00,5,Storage
AZ-2012-1068489,"OFS-Cardinal Index Tab, Clear",0,$27.00,$11.00,4,Binders
AZ-2012-1068489,"OFS-Fiskars Ruler, Steel",0,$41.00,$7.00,3,Supplies
AZ-2012-7391024,"OFS-Stanley Canvas, Easy-Erase",0,$249.00,$60.00,5,Art
AZ-2012-7391024,"OFS-Eldon Shelving, Blue",0.1,$305.00,$57.00,7,Storage
AZ-2012-8369487,"TECH-Logitech Numeric Keypad, USB",0,$140.00,$60.00,3,Accessories
AZ-2012-1485221,"FUR-Ikea 3-Shelf Cabinet, Traditional",0.1,$256.00,$100.00,2,Bookcases
AZ-2012-1485221,"OFS-Stanley Canvas, Easy-Erase",0,$298.00,$71.00,6,Art
AZ-2012-1485221,"OFS-Cardinal Binder Covers, Economy",0,$108.00,$4.00,9,Binders
AZ-2012-8352768,"TECH-SanDisk Router, Erganomic",0,"$1,779.00",$711.00,7,Accessories
AZ-2012-47402,"OFS-Hon Legal Exhibit Labels, Adjustable",0,$61.00,$10.00,7,Labels
AZ-2012-5499753,"OFS-Advantus Clamps, 12 Pack",0,$56.00,$9.00,3,Fasteners
BN-2012-7203367,"TECH-Konica Calculator, Red",0.4,$59.00,-$1.00,2,Machines
BN-2012-7203367,"TECH-Cisco Headset, Full Size",0.4,$54.00,-$5.00,1,Phones
AZ-2012-1951858,"FUR-Rubbermaid Stacking Tray, Erganomic",0,$44.00,$0.00,2,Furnishings
AZ-2012-1951858,"OFS-Eaton Computer Printout Paper, Multicolor",0,$112.00,$17.00,4,Paper
AZ-2012-5036790,"OFS-Fiskars Shears, Easy Grip",0,$246.00,$25.00,5,Supplies
AZ-2012-2440609,"FUR-Rubbermaid Frame, Erganomic",0,$651.00,$241.00,6,Furnishings
AZ-2012-400830,"FUR-Eldon Photo Frame, Black",0,$232.00,$42.00,4,Furnishings
AZ-2012-400830,"FUR-Rubbermaid Frame, Erganomic",0,$434.00,$161.00,4,Furnishings
AZ-2012-9721463,"OFS-Fellowes Trays, Wire Frame",0,$169.00,$42.00,3,Storage
AZ-2012-581418,"OFS-BIC Highlighters, Fluorescent",0,$141.00,$47.00,7,Art
AZ-2012-9607544,"OFS-Sanford Markers, Blue",0,$23.00,$4.00,1,Art
AZ-2012-9607544,"OFS-Harbour Creations Color Coded Labels, Alphabetical",0,$38.00,$19.00,3,Labels
AZ-2012-9607544,"OFS-Fellowes Trays, Wire Frame",0.1,$559.00,$93.00,11,Storage
AZ-2012-9607544,"OFS-Tenex Shelving, Blue",0.1,$246.00,-$14.00,5,Storage
AZ-2012-5924516,"OFS-Cameo Clasp Envelope, Recycled",0,$42.00,$3.00,5,Envelopes
AZ-2012-3958452,"TECH-Panasonic Receipt Printer, Red",0,$236.00,$116.00,2,Machines
AZ-2012-9607544,"TECH-Canon Copy Machine, Digital",0.15,$668.00,-$31.00,3,Copiers
AZ-2012-9607544,"TECH-Epson Card Printer, Red",0.15,$284.00,$100.00,2,Machines
AZ-2012-7471811,"OFS-Kleencut Ruler, High Speed",0,$54.00,$12.00,4,Supplies
BN-2012-6903920,"OFS-Rogers Box, Blue",0.1,$65.00,-$6.00,3,Storage
AZ-2012-962050,"FUR-Office Star Bag Chairs, Red",0.1,$100.00,$11.00,2,Chairs
AZ-2012-962050,"OFS-Boston Highlighters, Water Color",0,$88.00,$16.00,4,Art
AZ-2012-962050,"OFS-Acco Binding Machine, Durable",0,$105.00,$25.00,2,Binders
AZ-2012-962050,"OFS-Wilson Jones Hole Reinforcements, Clear",0,$8.00,$1.00,2,Binders
AZ-2012-962050,"OFS-Tenex Shelving, Industrial",0.1,$248.00,$25.00,5,Storage
AZ-2012-367312,"OFS-BIC Sketch Pad, Easy-Erase",0,$98.00,$49.00,2,Art
AZ-2012-6012259,"FUR-Sauder Library with Doors, Metal",0.1,"$1,394.00",$356.00,4,Bookcases
AZ-2012-6012259,"OFS-Avery Binder Covers, Durable",0.1,$11.00,$0.00,1,Binders
AZ-2012-6012259,"OFS-Kraft Business Envelopes, Security-Tint",0.1,$59.00,$26.00,4,Envelopes
AZ-2012-6012259,"TECH-Sharp Personal Copier, Digital",0.1,$861.00,$383.00,8,Copiers
BN-2012-8548299,"FUR-Rubbermaid Door Stop, Erganomic",0.6,$17.00,-$19.00,1,Furnishings
BN-2012-8548299,"OFS-SanDisk Parchment Paper, Premium",0.5,$17.00,-$10.00,2,Paper
AZ-2012-3052535,"OFS-Advantus Clamps, Bulk Pack",0,$58.00,$23.00,3,Fasteners
AZ-2012-3052535,"OFS-Fellowes Folders, Single Width",0,$53.00,$22.00,2,Storage
AZ-2012-3052535,"OFS-Fiskars Trimmer, Serrated",0,$117.00,$14.00,3,Supplies
AZ-2012-6913156,"OFS-Ibico Binder Covers, Durable",0,$30.00,$4.00,2,Binders
AZ-2012-3239486,"FUR-Safco Stackable Bookrack, Pine",0.1,$406.00,$117.00,3,Bookcases
AZ-2012-3239486,"OFS-Wilson Jones Binder, Economy",0,$65.00,$20.00,5,Binders
BN-2012-8351740,"OFS-Avery File Folder Labels, Laser Printer Compatible",0,$9.00,$4.00,1,Labels
BN-2012-8351740,"OFS-Fellowes Folders, Wire Frame",0.4,$61.00,-$14.00,4,Storage
BN-2012-8351740,"OFS-Stiletto Box Cutter, Serrated",0,$65.00,$30.00,2,Supplies
BN-2012-5489653,"OFS-Smead Box, Industrial",0.1,$30.00,-$1.00,3,Storage
AZ-2012-3239486,"TECH-Belkin Numeric Keypad, Bluetooth",0,$580.00,$179.00,10,Accessories
AZ-2012-87081,"OFS-Cardinal Binding Machine, Recycled",0,$100.00,$21.00,2,Binders
AZ-2012-87081,"OFS-Ibico 3-Hole Punch, Recycled",0,$92.00,$26.00,3,Binders
AZ-2012-202734,"OFS-Fellowes Shelving, Industrial",0.1,$157.00,$59.00,3,Storage
AZ-2012-8583605,"OFS-Harbour Creations Legal Exhibit Labels, Laser Printer Compatible",0,$55.00,$12.00,5,Labels
AZ-2012-8583605,"OFS-Enermax Memo Slips, Premium",0,$47.00,$1.00,3,Paper
AZ-2012-8583605,"TECH-Logitech Mouse, Bluetooth",0,$205.00,$92.00,7,Accessories
AZ-2012-9588828,"OFS-Accos Clamps, Metal",0,$98.00,$39.00,5,Fasteners
AZ-2012-9588828,"OFS-Smead Box, Wire Frame",0,$30.00,$5.00,3,Storage
BN-2012-5523368,"TECH-Okidata Receipt Printer, Wireless",0.4,$147.00,-$32.00,2,Machines
AZ-2012-6191258,"FUR-Hon Executive Leather Armchair, Black",0,"$2,286.00",$846.00,5,Chairs
AZ-2012-1392278,"OFS-Boston Markers, Fluorescent",0,$83.00,$12.00,3,Art
AZ-2012-4085046,"OFS-Avery Round Labels, Alphabetical",0,$21.00,$5.00,3,Labels
BN-2012-1679258,"OFS-Tenex Folders, Industrial",0.1,$43.00,-$5.00,2,Storage
AZ-2012-7920968,"OFS-Wilson Jones Binder, Durable",0,$29.00,$1.00,2,Binders
AZ-2012-1000632,"TECH-Okidata Calculator, Durable",0,$314.00,$22.00,6,Machines
AZ-2012-5846737,"OFS-Acco Index Tab, Clear",0,$43.00,$7.00,5,Binders
AZ-2012-5846737,"OFS-Novimex Removable Labels, Laser Printer Compatible",0,$19.00,$8.00,2,Labels
AZ-2012-9858311,"OFS-Sanford Pencil Sharpener, Easy-Erase",0,$190.00,$95.00,7,Art
AZ-2012-9858311,"TECH-Okidata Phone, White",0,$597.00,$6.00,7,Machines
AZ-2012-6214308,"TECH-Cisco Signal Booster, with Caller ID",0,$304.00,$76.00,2,Phones
AZ-2012-3590299,"TECH-Canon Fax and Copier, Laser",0,"$2,105.00",$989.00,11,Copiers
AZ-2012-3590299,"TECH-StarTech Inkjet, Wireless",0.1,$815.00,-$91.00,3,Machines
AZ-2012-4178346,"FUR-Bush 3-Shelf Cabinet, Mobile",0.1,$131.00,$7.00,1,Bookcases
AZ-2012-4178346,"FUR-Dania 3-Shelf Cabinet, Mobile",0.1,$259.00,-$9.00,2,Bookcases
AZ-2012-4178346,"FUR-Safco Floating Shelf Set, Traditional",0.1,"$1,239.00",$468.00,7,Bookcases
AZ-2012-9094578,"FUR-Sauder Library with Doors, Pine",0.5,$583.00,-$490.00,3,Bookcases
AZ-2012-4178346,"OFS-Binney & Smith Pencil Sharpener, Fluorescent",0,$27.00,$1.00,1,Art
AZ-2012-4178346,"OFS-Cardinal 3-Hole Punch, Durable",0,$152.00,$70.00,5,Binders
AZ-2012-4178346,"OFS-Ibico 3-Hole Punch, Clear",0,$90.00,$36.00,3,Binders
AZ-2012-9094578,"OFS-Wilson Jones Binding Machine, Economy",0.5,$98.00,-$27.00,4,Binders
AZ-2012-9094578,"OFS-Eldon Box, Industrial",0.5,$11.00,-$3.00,2,Storage
AZ-2012-9094578,"OFS-Eldon File Cart, Single Width",0.5,$448.00,-$287.00,7,Storage
AZ-2012-9094578,"OFS-Stiletto Trimmer, Steel",0.5,$126.00,-$41.00,6,Supplies
AZ-2012-3398854,"OFS-Fellowes Trays, Industrial",0,$116.00,$28.00,2,Storage
AZ-2012-3398854,"OFS-Fellowes Trays, Industrial",0,$174.00,$42.00,3,Storage
AZ-2012-1128813,"FUR-Harbour Creations Executive Leather Armchair, Black",0.1,$852.00,$180.00,2,Chairs
AZ-2012-1128813,"OFS-Xerox Note Cards, Premium",0,$132.00,$26.00,5,Paper
AZ-2012-3654996,"OFS-Sanford Canvas, Blue",0,$51.00,$15.00,1,Art
AZ-2012-3654996,"OFS-Cardinal 3-Hole Punch, Recycled",0,$58.00,$17.00,2,Binders
BN-2012-8185079,"FUR-Eldon Photo Frame, Erganomic",0.3,$119.00,$7.00,3,Furnishings
BN-2012-8185079,"OFS-Fellowes File Cart, Single Width",0,$137.00,$0.00,1,Storage
AZ-2012-302148,"FUR-Chromcraft Training Table, with Bottom Storage",0.5,$994.00,-$398.00,7,Tables
BN-2012-9267764,"OFS-Stanley Sketch Pad, Water Color",0.5,$48.00,-$30.00,2,Art
BN-2012-9267764,"OFS-Ibico Binder, Economy",0.5,$15.00,-$7.00,2,Binders
AZ-2012-302148,"OFS-Fellowes File Cart, Wire Frame",0.5,$136.00,-$79.00,2,Storage
BN-2012-9003210,"OFS-Boston Pencil Sharpener, Water Color",0.5,$29.00,-$22.00,2,Art
AZ-2012-852937,"TECH-Hewlett Fax Machine, Color",0,"$1,285.00",$450.00,4,Copiers
AZ-2012-9114156,"FUR-Sauder Stackable Bookrack, Traditional",0,$439.00,$66.00,3,Bookcases
AZ-2012-9114156,"OFS-Stiletto Scissors, Easy Grip",0,$25.00,$7.00,1,Supplies
BN-2012-3923455,"OFS-Tenex File Cart, Single Width",0.1,$604.00,-$7.00,5,Storage
AZ-2012-3385502,"FUR-Safco 3-Shelf Cabinet, Mobile",0.1,"$1,080.00",$36.00,7,Bookcases
AZ-2012-3385502,"OFS-Rogers Box, Blue",0.1,$65.00,-$6.00,3,Storage
AZ-2012-3385502,"OFS-Rogers Lockers, Industrial",0.1,$573.00,$178.00,3,Storage
AZ-2012-7806048,"TECH-Canon Wireless Fax, Laser",0,"$1,893.00",$928.00,5,Copiers
BN-2012-8981515,"OFS-Binney & Smith Markers, Water Color",0.5,$27.00,-$18.00,2,Art
AZ-2012-4659299,"OFS-BIC Pens, Easy-Erase",0,$44.00,$10.00,3,Art
BN-2012-1777533,"FUR-Hon Swivel Stool, Set of Two",0.6,$133.00,-$119.00,2,Chairs
AZ-2012-1089029,"OFS-Ibico 3-Hole Punch, Durable",0,$64.00,$24.00,2,Binders
AZ-2012-3931920,"TECH-Sharp Ink, Laser",0,$249.00,$40.00,2,Copiers
AZ-2012-9056595,"FUR-Office Star Bag Chairs, Black",0.1,$95.00,$33.00,2,Chairs
AZ-2012-9056595,"OFS-Stockwell Clamps, Bulk Pack",0,$115.00,$25.00,6,Fasteners
AZ-2012-9056595,"OFS-Tenex File Cart, Blue",0.1,$240.00,$21.00,2,Storage
AZ-2012-9056595,"TECH-Okidata Calculator, Durable",0,$157.00,$11.00,3,Machines
BN-2012-7268418,"OFS-Rogers File Cart, Industrial",0.1,$255.00,$20.00,2,Storage
BN-2012-2195674,"TECH-Cisco Audio Dock, Cordless",0.15,"$1,257.00",-$30.00,8,Phones
BN-2012-1467003,"FUR-SAFCO Bag Chairs, Set of Two",0.1,$140.00,$34.00,3,Chairs
BN-2012-1467003,"OFS-Stockwell Clamps, 12 Pack",0,$56.00,$27.00,3,Fasteners
BN-2012-9784298,"TECH-Hewlett Personal Copier, Color",0.15,$124.00,-$15.00,1,Copiers
AZ-2012-2636461,"OFS-BIC Canvas, Easy-Erase",0,$324.00,$110.00,6,Art
BN-2012-6527572,"FUR-Hon Rocking Chair, Red",0.6,$157.00,-$204.00,3,Chairs
BN-2012-6527572,"TECH-Canon Fax and Copier, High-Speed",0,$948.00,$66.00,5,Copiers
BN-2012-2935339,"FUR-Dania Library with Doors, Pine",0.5,"$1,273.00",-$993.00,7,Bookcases
BN-2012-2935339,"OFS-Smead Box, Single Width",0.5,$11.00,-$5.00,2,Storage
BN-2012-2497362,"OFS-Wilson Jones Binding Machine, Recycled",0,$197.00,$22.00,4,Binders
BN-2012-2497362,"OFS-Stockwell Staples, 12 Pack",0,$108.00,$40.00,11,Fasteners
BN-2012-8607495,"OFS-Boston Canvas, Easy-Erase",0.5,$108.00,-$58.00,4,Art
BN-2012-5238794,"OFS-Avery Binder Covers, Economy",0.5,$22.00,-$8.00,4,Binders
BN-2012-5238794,"OFS-Wilson Jones Binder Covers, Economy",0.5,$17.00,-$8.00,3,Binders
BN-2012-5238794,"OFS-Ames Business Envelopes, Recycled",0.5,$47.00,-$11.00,7,Envelopes
BN-2012-5238794,"OFS-Eaton Memo Slips, Multicolor",0.5,$38.00,-$25.00,5,Paper
BN-2012-5238794,"OFS-Green Bar Message Books, Premium",0.5,$48.00,-$38.00,4,Paper
BN-2012-5238794,"TECH-Canon Ink, High-Speed",0.5,$218.00,-$79.00,3,Copiers
BN-2012-5238794,"TECH-Canon Wireless Fax, Color",0.5,"$1,901.00","-$1,673.00",10,Copiers
BN-2012-5238794,"TECH-Nokia Signal Booster, Full Size",0.5,$207.00,-$120.00,3,Phones
AZ-2012-6572855,"FUR-Bush Classic Bookcase, Traditional",0.1,$743.00,$256.00,2,Bookcases
AZ-2012-6572855,"FUR-Office Star Steel Folding Chair, Adjustable",0.1,$254.00,$107.00,3,Chairs
AZ-2012-6572855,"OFS-Stanley Pens, Blue",0,$30.00,$15.00,3,Art
AZ-2012-6572855,"OFS-OIC Thumb Tacks, Assorted Sizes",0,$46.00,$18.00,4,Fasteners
AZ-2012-6572855,"TECH-Panasonic Card Printer, White",0,$861.00,$327.00,5,Machines
AZ-2012-4505130,"FUR-Tenex Photo Frame, Black",0.3,$36.00,-$1.00,1,Furnishings
AZ-2012-4505130,"OFS-KitchenAid Toaster, White",0,$167.00,$67.00,2,Appliances
AZ-2012-4505130,"OFS-Acco Binding Machine, Economy",0,$102.00,$30.00,2,Binders
AZ-2012-4505130,"OFS-Novimex File Folder Labels, Alphabetical",0,$40.00,$6.00,5,Labels
AZ-2012-4505130,"OFS-Novimex Removable Labels, Adjustable",0,$31.00,$3.00,3,Labels
AZ-2012-4505130,"OFS-Smead Box, Blue",0,$22.00,$0.00,2,Storage
AZ-2012-4505130,"TECH-Panasonic Printer, Durable",0,"$1,066.00",$224.00,4,Machines
AZ-2012-4505130,"TECH-Apple Signal Booster, Full Size",0,$414.00,$21.00,3,Phones
AZ-2012-2801511,"FUR-SAFCO Steel Folding Chair, Red",0.1,$309.00,$127.00,4,Chairs
AZ-2012-2801511,"OFS-Avery Binding Machine, Clear",0.1,$174.00,$4.00,4,Binders
AZ-2012-2801511,"OFS-Kraft Manila Envelope, Set of 50",0.1,$48.00,$1.00,2,Envelopes
BN-2012-3566851,"OFS-Acme Letter Opener, Easy Grip",0,$32.00,$9.00,1,Supplies
BN-2012-3566851,"TECH-Sharp Ink, High-Speed",0.15,$730.00,-$60.00,7,Copiers
BN-2012-5227523,"TECH-Nokia Office Telephone, VoIP",0.5,$261.00,-$68.00,8,Phones
AZ-2012-9020905,"FUR-Tenex Clock, Duo Pack",0,$101.00,$38.00,2,Furnishings
AZ-2012-9020905,"OFS-Sanford Pencil Sharpener, Fluorescent",0,$52.00,$18.00,2,Art
AZ-2012-9020905,"OFS-Rogers Box, Wire Frame",0.1,$104.00,$2.00,5,Storage
AZ-2012-4991226,"OFS-Avery Shipping Labels, 5000 Label Set",0.1,$88.00,$27.00,8,Labels
AZ-2012-4991226,"OFS-Smead Trays, Wire Frame",0.1,$43.00,$1.00,1,Storage
AZ-2012-2130534,"OFS-Cardinal 3-Hole Punch, Durable",0,$61.00,$28.00,2,Binders
AZ-2012-2130534,"OFS-Ames Peel and Seal, Security-Tint",0,$42.00,$13.00,2,Envelopes
AZ-2012-2214403,"OFS-Rogers Lockers, Industrial",0.1,"$1,527.00",$475.00,8,Storage
AZ-2012-4954045,"OFS-Eaton Cards & Envelopes, Premium",0,$136.00,$41.00,3,Paper
AZ-2012-8629398,"OFS-Novimex Removable Labels, Adjustable",0,$72.00,$7.00,7,Labels
AZ-2012-8629398,"OFS-Eldon File Cart, Single Width",0,$384.00,$69.00,3,Storage
AZ-2012-3746179,"OFS-Avery Binder, Durable",0,$58.00,$3.00,4,Binders
AZ-2012-3042149,"OFS-Sanford Highlighters, Easy-Erase",0,$32.00,$1.00,2,Art
BN-2012-831365,"OFS-Xerox Cards & Envelopes, Multicolor",0,$139.00,$14.00,3,Paper
BN-2012-831365,"TECH-Motorola Office Telephone, Cordless",0.4,$134.00,-$31.00,3,Phones
AZ-2012-808163,"TECH-Konica Receipt Printer, Durable",0,$245.00,$71.00,2,Machines
AZ-2012-5854289,"OFS-Acco 3-Hole Punch, Durable",0,$221.00,$91.00,7,Binders
AZ-2012-5854289,"TECH-Samsung Office Telephone, with Caller ID",0.15,$166.00,$16.00,3,Phones
AZ-2012-3333420,"OFS-Binney & Smith Sketch Pad, Fluorescent",0,$285.00,$14.00,6,Art
AZ-2012-3333420,"OFS-Ibico Binding Machine, Recycled",0,$104.00,$19.00,2,Binders
AZ-2012-3333420,"OFS-Wilson Jones Binding Machine, Recycled",0,$148.00,$16.00,3,Binders
AZ-2012-3333420,"TECH-Logitech Flash Drive, Programmable",0,$64.00,$30.00,2,Accessories
AZ-2012-4148308,"OFS-Smead Folders, Blue",0.4,$42.00,-$20.00,4,Storage
AZ-2012-4148308,"OFS-Fiskars Shears, High Speed",0,$48.00,$23.00,1,Supplies
AZ-2012-764953,"OFS-Boston Pencil Sharpener, Easy-Erase",0,$242.00,$39.00,8,Art
AZ-2012-207540,"TECH-Enermax Flash Drive, Programmable",0,$129.00,$46.00,3,Accessories
AZ-2012-6445968,"FUR-Novimex Steel Folding Chair, Black",0.5,$399.00,-$263.00,10,Chairs
BN-2012-1069240,"OFS-BIC Markers, Easy-Erase",0,$27.00,$7.00,1,Art
BN-2012-1069240,"OFS-Fellowes Box, Industrial",0.1,$109.00,-$6.00,6,Storage
BN-2012-5986859,"OFS-Avery Binder Covers, Durable",0,$50.00,$6.00,4,Binders
BN-2012-5986859,"OFS-Wilson Jones Binder Covers, Clear",0,$21.00,$5.00,2,Binders
AZ-2012-3743850,"OFS-SanDisk Message Books, 8.5 x 11",0,$56.00,$27.00,2,Paper
AZ-2012-2419609,"OFS-Smead Folders, Industrial",0.1,$32.00,$5.00,2,Storage
AZ-2012-2419609,"TECH-Okidata Calculator, Wireless",0,$157.00,$3.00,3,Machines
AZ-2012-7351228,"OFS-SanDisk Parchment Paper, 8.5 x 11",0,$167.00,$25.00,8,Paper
AZ-2012-6449044,"OFS-Boston Pencil Sharpener, Water Color",0,$64.00,$32.00,2,Art
AZ-2012-3389949,"OFS-Hoover Coffee Grinder, Black",0,$478.00,$239.00,7,Appliances
AZ-2012-3389949,"OFS-Stanley Sketch Pad, Blue",0,$178.00,$59.00,4,Art
AZ-2012-3389949,"OFS-Eldon Shelving, Industrial",0,$98.00,$3.00,2,Storage
AZ-2012-3389949,"OFS-Fellowes Lockers, Wire Frame",0,$413.00,$186.00,2,Storage
AZ-2012-3389949,"TECH-Memorex Keyboard, Erganomic",0,$207.00,$4.00,3,Accessories
AZ-2012-1576083,"OFS-Binney & Smith Pens, Blue",0,$143.00,$60.00,12,Art
AZ-2012-6077999,"OFS-Avery Shipping Labels, 5000 Label Set",0,$49.00,$19.00,4,Labels
AZ-2012-6077999,"TECH-Nokia Signal Booster, VoIP",0.1,$246.00,$49.00,2,Phones
AZ-2012-3635892,"TECH-Hewlett Fax Machine, Digital",0,$320.00,$147.00,1,Copiers
AZ-2012-4310145,"OFS-Eldon File Cart, Single Width",0,$128.00,$55.00,1,Storage
AZ-2012-5741069,"OFS-Fellowes Folders, Industrial",0,$134.00,$31.00,5,Storage
AZ-2012-5741069,"TECH-Panasonic Calculator, Durable",0,$101.00,$14.00,2,Machines
AZ-2012-741020,"OFS-Stockwell Thumb Tacks, Bulk Pack",0,$53.00,$13.00,4,Fasteners
AZ-2012-741020,"OFS-Eldon File Cart, Single Width",0.1,$578.00,$212.00,5,Storage
AZ-2012-4627785,"OFS-Advantus Clamps, Assorted Sizes",0,$67.00,$9.00,4,Fasteners
AZ-2012-4627785,"OFS-Eldon Shelving, Wire Frame",0.1,$85.00,-$2.00,2,Storage
AZ-2012-8667424,"FUR-Novimex Rocking Chair, Set of Two",0.6,$160.00,-$197.00,3,Chairs
AZ-2012-8667424,"OFS-SanDisk Computer Printout Paper, Multicolor",0.5,$31.00,-$23.00,2,Paper
BN-2012-9894081,"OFS-Fellowes File Cart, Single Width",0.1,$494.00,-$55.00,4,Storage
AZ-2012-3629477,"OFS-Stiletto Trimmer, Easy Grip",0,$266.00,$61.00,6,Supplies
BN-2012-8610295,"OFS-Green Bar Message Books, 8.5 x 11",0,$84.00,$30.00,3,Paper
AZ-2012-9411069,"OFS-Boston Pens, Blue",0,$57.00,$1.00,4,Art
AZ-2012-9411069,"OFS-Acco Binding Machine, Economy",0,$102.00,$30.00,2,Binders
AZ-2012-9411069,"OFS-Hon File Folder Labels, Alphabetical",0,$25.00,$10.00,3,Labels
AZ-2012-9411069,"OFS-Eldon File Cart, Blue",0.1,$343.00,-$31.00,3,Storage
AZ-2012-9411069,"OFS-Rogers Lockers, Industrial",0.1,$573.00,$178.00,3,Storage
AZ-2012-2537589,"OFS-Ibico Binding Machine, Recycled",0,$259.00,$47.00,5,Binders
AZ-2012-2537589,"OFS-Smead Round Labels, Laser Printer Compatible",0,$21.00,$7.00,3,Labels
AZ-2012-3323986,"OFS-Acco Index Tab, Economy",0,$50.00,$23.00,5,Binders
AZ-2012-9649659,"OFS-Eldon Trays, Blue",0,$144.00,$26.00,3,Storage
AZ-2012-1332956,"OFS-Wilson Jones Hole Reinforcements, Recycled",0,$10.00,$2.00,2,Binders
AZ-2012-2278867,"OFS-Stockwell Paper Clips, Metal",0,$27.00,$11.00,2,Fasteners
AZ-2012-4568768,"OFS-Tenex Folders, Wire Frame",0.4,$80.00,$11.00,6,Storage
AZ-2012-6468483,"OFS-Eaton Computer Printout Paper, 8.5 x 11",0,$123.00,$56.00,4,Paper
AZ-2012-3450092,"OFS-Binney & Smith Sketch Pad, Fluorescent",0,$95.00,$5.00,2,Art
AZ-2012-3450092,"OFS-Boston Highlighters, Blue",0,$57.00,$14.00,3,Art
AZ-2012-5131347,"OFS-Sanford Pencil Sharpener, Water Color",0.5,$26.00,-$13.00,2,Art
AZ-2012-5131347,"OFS-Sanford Sketch Pad, Fluorescent",0.5,$117.00,-$7.00,5,Art
AZ-2012-5131347,"TECH-Apple Smart Phone, with Caller ID",0.5,"$2,876.00","-$1,783.00",9,Phones
AZ-2012-1904492,"OFS-Advantus Paper Clips, Assorted Sizes",0,$11.00,$2.00,1,Fasteners
BN-2012-7168057,"OFS-Avery Binder Covers, Clear",0,$32.00,$7.00,3,Binders
AZ-2012-7659518,"OFS-Eldon Trays, Blue",0.1,$43.00,$4.00,1,Storage
AZ-2012-4182934,"OFS-Eldon Lockers, Industrial",0,$397.00,$194.00,2,Storage
AZ-2012-4182934,"TECH-Brother Fax and Copier, Color",0,$772.00,$185.00,4,Copiers
AZ-2012-327072,"OFS-Cardinal Binder, Recycled",0.5,$21.00,-$12.00,3,Binders
AZ-2012-4512200,"OFS-Ames Manila Envelope, Set of 50",0,$99.00,$8.00,4,Envelopes
AZ-2012-4512200,"TECH-Sharp Ink, High-Speed",0,$368.00,$29.00,3,Copiers
AZ-2012-9921309,"TECH-Motorola Headset, Full Size",0.1,$948.00,$126.00,13,Phones
